"Date","Price","Open","High","Low","Change %"
"01/17/2019","18.886","18.886","18.886","18.886","-2.44%"
"01/16/2019","19.359","19.359","19.359","19.359","0.00%"
"01/15/2019","19.359","19.359","19.359","19.359","0.00%"
"01/14/2019","19.359","19.359","19.359","19.359","-2.00%"
"01/11/2019","19.754","19.754","19.754","19.754","0.00%"
"01/10/2019","19.754","19.754","19.754","19.754","-0.01%"
"01/09/2019","19.755","19.755","19.755","19.755","0.00%"
"01/08/2019","19.755","19.755","19.755","19.755","0.01%"
"01/07/2019","19.754","19.754","19.754","19.754","0.00%"
"01/04/2019","19.754","19.754","19.754","19.754","-0.01%"
"01/03/2019","19.755","19.755","19.755","19.755","-1.10%"
"01/02/2019","19.975","19.975","19.975","19.975","0.00%"
"01/01/2019","19.975","19.975","19.975","19.975","0.00%"
"12/31/2018","19.975","19.975","19.975","19.975","-0.05%"
"12/28/2018","19.985","19.985","19.985","19.985","0.00%"
"12/27/2018","19.985","19.985","19.985","19.985","0.01%"
"12/26/2018","19.984","19.984","19.984","19.984","-0.01%"
"12/25/2018","19.985","19.985","19.985","19.985","0.01%"
"12/24/2018","19.984","19.984","19.984","19.984","0.01%"
"12/21/2018","19.983","19.983","19.983","19.983","0.00%"
"12/20/2018","19.983","19.983","19.983","19.983","-0.01%"
"12/19/2018","19.984","19.984","19.984","19.984","0.01%"
"12/18/2018","19.983","19.983","19.983","19.983","0.00%"
"12/17/2018","19.983","19.983","19.983","19.983","-0.01%"
"12/14/2018","19.984","19.984","19.984","19.984","0.01%"
"12/13/2018","19.983","19.983","19.983","19.983","0.02%"
"12/12/2018","19.980","19.980","19.980","19.980","0.00%"
"12/11/2018","19.980","19.980","19.980","19.980","0.00%"
"12/10/2018","19.980","19.980","19.980","19.980","0.01%"
"12/07/2018","19.978","19.978","19.978","19.978","0.00%"
"12/06/2018","19.978","19.978","19.978","19.978","0.12%"
"12/05/2018","19.955","19.955","19.955","19.955","0.07%"
"12/04/2018","19.941","19.941","19.941","19.941","-0.01%"
"12/03/2018","19.942","19.942","19.942","19.942","-0.10%"
"11/30/2018","19.962","19.962","19.962","19.962","0.00%"
"11/29/2018","19.962","19.962","19.962","19.962","0.15%"
"11/28/2018","19.933","19.933","19.933","19.933","0.01%"
"11/27/2018","19.932","19.932","19.932","19.932","-0.01%"
"11/26/2018","19.933","19.933","19.933","19.933","0.04%"
"11/23/2018","19.925","19.925","19.925","19.925","0.00%"
"11/22/2018","19.925","19.925","19.925","19.925","0.26%"
"11/21/2018","19.873","19.873","19.873","19.873","0.00%"
"11/20/2018","19.873","19.873","19.873","19.873","0.00%"
"11/19/2018","19.873","19.873","19.873","19.873","-0.01%"
"11/16/2018","19.874","19.874","19.874","19.874","0.01%"
"11/15/2018","19.873","19.873","19.873","19.873","0.34%"
"11/14/2018","19.805","19.805","19.805","19.805","0.00%"
"11/13/2018","19.805","19.805","19.805","19.805","0.01%"
"11/12/2018","19.804","19.804","19.804","19.804","-0.01%"
"11/09/2018","19.806","19.806","19.806","19.806","0.01%"
"11/08/2018","19.805","19.805","19.805","19.805","0.01%"
"11/07/2018","19.804","19.804","19.804","19.804","-0.01%"
"11/06/2018","19.806","19.806","19.806","19.806","0.00%"
"11/05/2018","19.806","19.806","19.806","19.806","0.00%"
"11/02/2018","19.806","19.806","19.806","19.806","0.01%"
"11/01/2018","19.804","19.804","19.804","19.804","-0.02%"
"10/31/2018","19.807","19.807","19.807","19.807","0.01%"
"10/30/2018","19.806","19.806","19.806","19.806","0.00%"
"10/29/2018","19.806","19.806","19.806","19.806","-0.10%"
"10/26/2018","19.825","19.825","19.825","19.825","0.01%"
"10/25/2018","19.824","19.824","19.824","19.824","-0.26%"
"10/24/2018","19.875","19.875","19.875","19.875","-0.01%"
"10/23/2018","19.876","19.876","19.876","19.876","0.01%"
"10/22/2018","19.875","19.875","19.875","19.875","0.31%"
"10/19/2018","19.814","19.814","19.814","19.814","0.00%"
"10/18/2018","19.814","19.814","19.814","19.814","-0.13%"
"10/17/2018","19.839","19.839","19.839","19.839","-0.01%"
"10/16/2018","19.840","19.840","19.840","19.840","0.00%"
"10/15/2018","19.840","19.840","19.840","19.840","0.02%"
"10/12/2018","19.836","19.836","19.836","19.836","-0.01%"
"10/11/2018","19.837","19.837","19.837","19.837","0.84%"
"10/10/2018","19.672","19.672","19.672","19.672","0.00%"
"10/09/2018","19.672","19.672","19.672","19.672","0.23%"
"10/08/2018","19.626","19.626","19.626","19.626","0.00%"
"10/05/2018","19.626","19.626","19.626","19.626","0.00%"
"10/04/2018","19.626","19.626","19.626","19.626","-0.24%"
"10/03/2018","19.674","19.674","19.674","19.674","0.00%"
"10/02/2018","19.674","19.674","19.674","19.674","0.01%"
"10/01/2018","19.673","19.673","19.673","19.673","0.07%"
"09/28/2018","19.660","19.660","19.660","19.660","0.00%"
"09/27/2018","19.660","19.660","19.660","19.660","0.54%"
"09/26/2018","19.555","19.555","19.555","19.555","-0.01%"
"09/25/2018","19.556","19.556","19.556","19.556","0.01%"
"09/24/2018","19.555","19.555","19.555","19.555","0.54%"
"09/21/2018","19.450","19.450","19.450","19.450","0.00%"
"09/20/2018","19.450","19.450","19.450","19.450","-0.25%"
"09/19/2018","19.498","19.498","19.498","19.498","0.01%"
"09/18/2018","19.497","19.497","19.497","19.497","0.00%"
"09/17/2018","19.497","19.497","19.497","19.497","1.07%"
"09/14/2018","19.291","19.291","19.291","19.291","-0.01%"
"09/13/2018","19.292","19.292","19.292","19.292","-0.04%"
"09/12/2018","19.300","19.300","19.300","19.300","0.00%"
"09/11/2018","19.300","19.300","19.300","19.300","0.00%"
"09/10/2018","19.300","19.300","19.300","19.300","0.57%"
"09/07/2018","19.190","19.190","19.190","19.190","0.00%"
"09/06/2018","19.190","19.190","19.190","19.190","-0.88%"
"09/05/2018","19.360","19.360","19.360","19.360","0.00%"
"09/04/2018","19.360","19.360","19.360","19.360","0.00%"
"09/03/2018","19.360","19.360","19.360","19.360","0.65%"
"08/31/2018","19.235","19.235","19.235","19.235","0.00%"
"08/30/2018","19.235","19.235","19.235","19.235","0.58%"
"08/29/2018","19.124","19.124","19.124","19.124","0.01%"
"08/28/2018","19.123","19.123","19.123","19.123","-0.01%"
"08/27/2018","19.124","19.124","19.124","19.124","0.34%"
"08/24/2018","19.059","19.059","19.059","19.059","-0.01%"
"08/23/2018","19.060","19.060","19.060","19.060","0.00%"
"08/22/2018","19.060","19.060","19.060","19.060","0.00%"
"08/21/2018","19.060","18.716","19.060","18.716","1.84%"
"08/20/2018","18.716","18.716","18.716","18.716","0.01%"
"08/17/2018","18.715","18.715","18.715","18.715","0.00%"
"08/16/2018","18.715","18.715","18.715","18.715","0.00%"
"08/15/2018","18.715","18.715","18.715","18.715","-0.01%"
"08/14/2018","18.716","18.716","18.716","18.716","0.01%"
"08/13/2018","18.715","18.715","18.715","18.715","0.00%"
"08/10/2018","18.715","18.715","18.715","18.715","0.00%"
"08/09/2018","18.715","18.715","18.715","18.715","-0.01%"
"08/08/2018","18.717","18.717","18.717","18.717","0.01%"
"08/07/2018","18.716","18.716","18.716","18.716","0.00%"
"08/06/2018","18.716","18.716","18.716","18.716","0.00%"
"08/03/2018","18.716","18.716","18.716","18.716","0.00%"
"08/02/2018","18.716","18.716","18.716","18.716","-0.03%"
"08/01/2018","18.721","18.721","18.721","18.721","0.10%"
"07/31/2018","18.703","18.703","18.703","18.703","0.01%"
"07/30/2018","18.702","18.702","18.702","18.702","-0.12%"
"07/27/2018","18.725","18.725","18.725","18.725","0.01%"
"07/26/2018","18.724","18.724","18.724","18.724","-2.18%"
"07/25/2018","19.142","19.142","19.142","19.142","0.01%"
"07/24/2018","19.141","19.141","19.141","19.141","0.00%"
"07/23/2018","19.141","19.450","19.450","19.141","-1.59%"
"07/20/2018","19.451","19.451","19.451","19.451","0.01%"
"07/19/2018","19.450","19.450","19.450","19.450","0.01%"
"07/18/2018","19.449","19.449","19.449","19.449","-0.01%"
"07/17/2018","19.450","19.450","19.450","19.450","0.00%"
"07/16/2018","19.450","19.450","19.450","19.450","0.00%"
"07/13/2018","19.450","19.450","19.450","19.450","0.00%"
"07/12/2018","19.450","19.450","19.450","19.450","-0.29%"
"07/11/2018","19.506","19.506","19.506","19.506","0.00%"
"07/10/2018","19.506","19.506","19.506","19.506","0.00%"
"07/09/2018","19.506","19.506","19.506","19.506","0.18%"
"07/06/2018","19.470","19.470","19.470","19.470","0.01%"
"07/05/2018","19.469","19.469","19.469","19.469","1.53%"
"07/04/2018","19.176","19.176","19.176","19.176","0.01%"
"07/03/2018","19.175","19.175","19.175","19.175","0.00%"
"07/02/2018","19.175","19.175","19.175","19.175","0.31%"
"06/29/2018","19.115","19.115","19.115","19.115","0.00%"
"06/28/2018","19.115","19.115","19.115","19.115","-0.23%"
"06/27/2018","19.159","19.159","19.159","19.159","-0.01%"
"06/26/2018","19.160","19.160","19.160","19.160","0.00%"
"06/25/2018","19.160","19.160","19.160","19.160","0.65%"
"06/22/2018","19.037","19.037","19.037","19.037","0.00%"
"06/21/2018","19.037","19.037","19.037","19.037","2.58%"
"06/20/2018","18.558","18.558","18.558","18.558","0.16%"
"06/19/2018","18.529","18.529","18.529","18.529","0.01%"
"06/18/2018","18.528","18.528","18.528","18.528","0.00%"
"06/15/2018","18.528","18.528","18.528","18.528","-0.01%"
"06/14/2018","18.529","18.529","18.529","18.529","0.47%"
"06/13/2018","18.442","18.442","18.442","18.442","0.42%"
"06/12/2018","18.365","18.365","18.365","18.365","0.01%"
"06/11/2018","18.364","18.364","18.364","18.364","0.00%"
"06/08/2018","18.364","18.364","18.364","18.364","0.00%"
"06/07/2018","18.364","18.364","18.364","18.364","-0.98%"
"06/06/2018","18.546","18.546","18.546","18.546","-0.01%"
"06/05/2018","18.547","18.547","18.547","18.547","-0.62%"
"06/04/2018","18.663","18.663","18.663","18.663","0.00%"
"06/01/2018","18.663","18.663","18.663","18.663","0.01%"
"05/31/2018","18.662","18.662","18.662","18.662","0.27%"
"05/30/2018","18.611","18.611","18.611","18.611","0.33%"
"05/29/2018","18.549","18.549","18.549","18.549","-0.01%"
"05/28/2018","18.550","18.550","18.550","18.550","0.73%"
"05/27/2018","18.415","18.415","18.415","18.415","0.00%"
"05/25/2018","18.415","18.415","18.415","18.415","0.00%"
"05/24/2018","18.415","18.415","18.415","18.415","-0.73%"
"05/23/2018","18.550","18.550","18.550","18.550","0.00%"
"05/22/2018","18.550","18.550","18.550","18.550","-0.01%"
"05/21/2018","18.551","18.551","18.551","18.551","0.82%"
"05/20/2018","18.400","18.400","18.400","18.400","0.00%"
"05/18/2018","18.400","18.400","18.400","18.400","-0.01%"
"05/17/2018","18.401","18.401","18.401","18.401","3.06%"
"05/16/2018","17.855","17.855","17.855","17.855","0.01%"
"05/15/2018","17.854","17.854","17.854","17.854","-0.01%"
"05/14/2018","17.855","17.855","17.855","17.855","4.42%"
"05/13/2018","17.099","17.099","17.099","17.099","0.00%"
"05/11/2018","17.099","17.099","17.099","17.099","-0.01%"
"05/10/2018","17.100","17.100","17.100","17.100","0.00%"
"05/09/2018","17.100","17.100","17.100","17.100","0.00%"
"05/08/2018","17.100","17.100","17.100","17.100","0.00%"
"05/07/2018","17.100","17.100","17.100","17.100","0.74%"
"05/06/2018","16.975","16.975","16.975","16.975","0.00%"
"05/04/2018","16.975","16.975","16.975","16.975","-0.01%"
"05/03/2018","16.976","16.976","16.976","16.976","-0.81%"
"05/02/2018","17.114","17.114","17.114","17.114","0.00%"
"05/01/2018","17.114","17.114","17.114","17.114","0.00%"
"04/30/2018","17.114","17.114","17.114","17.114","0.39%"
"04/29/2018","17.047","17.047","17.047","17.047","0.00%"
"04/27/2018","17.047","17.047","17.047","17.047","-0.01%"
"04/26/2018","17.048","17.048","17.048","17.048","1.26%"
"04/25/2018","16.836","16.836","16.836","16.836","0.01%"
"04/24/2018","16.834","16.834","16.834","16.834","-0.01%"
"04/23/2018","16.835","16.835","16.835","16.835","0.00%"
"04/22/2018","16.835","16.835","16.835","16.835","0.00%"
"04/20/2018","16.835","16.835","16.835","16.835","0.00%"
"04/19/2018","16.835","16.835","16.835","16.835","0.00%"
"04/18/2018","16.835","16.835","16.835","16.835","0.01%"
"04/17/2018","16.834","16.834","16.834","16.834","-0.01%"
"04/16/2018","16.836","16.836","16.836","16.836","0.01%"
"04/15/2018","16.835","16.835","16.835","16.835","0.00%"
"04/13/2018","16.835","16.835","16.835","16.835","0.00%"
"04/12/2018","16.835","16.835","16.835","16.835","1.08%"
"04/11/2018","16.655","16.655","16.655","16.655","-0.01%"
"04/10/2018","16.656","16.656","16.656","16.656","0.00%"
"04/09/2018","16.656","16.656","16.656","16.656","-0.47%"
"04/06/2018","16.735","16.735","16.735","16.735","0.76%"
"04/05/2018","16.608","16.608","16.608","16.608","0.00%"
"04/04/2018","16.608","16.608","16.608","16.608","0.00%"
"04/03/2018","16.608","16.608","16.608","16.608","-0.01%"
"04/02/2018","16.609","16.609","16.609","16.609","-0.49%"
"04/01/2018","16.690","16.690","16.690","16.690","0.00%"
"03/30/2018","16.690","16.690","16.690","16.690","-0.27%"
"03/29/2018","16.736","16.736","16.736","16.736","-0.60%"
"03/28/2018","16.837","16.837","16.837","16.837","0.00%"
"03/27/2018","16.837","16.837","16.837","16.837","0.00%"
"03/26/2018","16.837","16.837","16.837","16.837","0.48%"
"03/25/2018","16.757","16.757","16.757","16.757","0.00%"
"03/23/2018","16.757","16.757","16.757","16.757","0.01%"
"03/22/2018","16.756","16.756","16.756","16.756","0.10%"
"03/21/2018","16.740","16.740","16.740","16.740","0.00%"
"03/20/2018","16.740","16.740","16.740","16.740","0.00%"
"03/19/2018","16.740","16.740","16.740","16.740","0.22%"
"03/18/2018","16.704","16.704","16.704","16.704","0.00%"
"03/16/2018","16.704","16.704","16.704","16.704","0.00%"
"03/15/2018","16.704","16.704","16.704","16.704","0.62%"
"03/14/2018","16.601","16.601","16.601","16.601","0.01%"
"03/13/2018","16.600","16.600","16.600","16.600","0.00%"
"03/12/2018","16.600","16.600","16.600","16.600","-0.01%"
"03/11/2018","16.601","16.601","16.601","16.601","0.00%"
"03/09/2018","16.601","16.601","16.601","16.601","-1.77%"
"03/08/2018","16.900","16.900","16.900","16.900","-0.21%"
"03/07/2018","16.935","16.935","16.935","16.935","0.00%"
"03/06/2018","16.935","16.935","16.935","16.935","0.00%"
"03/05/2018","16.935","16.935","16.935","16.935","-0.16%"
"03/04/2018","16.962","16.962","16.962","16.962","0.00%"
"03/02/2018","16.962","16.962","16.962","16.962","0.35%"
"03/01/2018","16.902","16.902","16.902","16.902","0.00%"
"02/28/2018","16.902","16.902","16.902","16.902","0.00%"
"02/27/2018","16.902","16.902","16.902","16.902","0.00%"
"02/26/2018","16.902","16.902","16.902","16.902","0.34%"
"02/25/2018","16.844","16.844","16.844","16.844","0.00%"
